Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2014,"Population, ages 7-12, total",SP.POP.0712.TO.UN,27215830
Nigeria,NGA,2013,"Population, ages 7-12, total",SP.POP.0712.TO.UN,26779313
Nigeria,NGA,2012,"Population, ages 7-12, total",SP.POP.0712.TO.UN,26323854
Nigeria,NGA,2011,"Population, ages 7-12, total",SP.POP.0712.TO.UN,25859319
Nigeria,NGA,2010,"Population, ages 7-12, total",SP.POP.0712.TO.UN,25393120
Nigeria,NGA,2009,"Population, ages 7-12, total",SP.POP.0712.TO.UN,24928344
Nigeria,NGA,2008,"Population, ages 7-12, total",SP.POP.0712.TO.UN,24464229
Nigeria,NGA,2007,"Population, ages 7-12, total",SP.POP.0712.TO.UN,23999573
Nigeria,NGA,2006,"Population, ages 7-12, total",SP.POP.0712.TO.UN,23531593
Nigeria,NGA,2005,"Population, ages 7-12, total",SP.POP.0712.TO.UN,23058287
Nigeria,NGA,2004,"Population, ages 7-12, total",SP.POP.0712.TO.UN,22579771
Nigeria,NGA,2003,"Population, ages 7-12, total",SP.POP.0712.TO.UN,22097289
Nigeria,NGA,2002,"Population, ages 7-12, total",SP.POP.0712.TO.UN,21611146
Nigeria,NGA,2001,"Population, ages 7-12, total",SP.POP.0712.TO.UN,21121758
Nigeria,NGA,2000,"Population, ages 7-12, total",SP.POP.0712.TO.UN,20629277
Nigeria,NGA,1999,"Population, ages 7-12, total",SP.POP.0712.TO.UN,20134999
Nigeria,NGA,1998,"Population, ages 7-12, total",SP.POP.0712.TO.UN,19638656
Nigeria,NGA,1997,"Population, ages 7-12, total",SP.POP.0712.TO.UN,19137054
Nigeria,NGA,1996,"Population, ages 7-12, total",SP.POP.0712.TO.UN,18625844
Nigeria,NGA,1995,"Population, ages 7-12, total",SP.POP.0712.TO.UN,18102535
Nigeria,NGA,1994,"Population, ages 7-12, total",SP.POP.0712.TO.UN,17566965
Nigeria,NGA,1993,"Population, ages 7-12, total",SP.POP.0712.TO.UN,17022241
Nigeria,NGA,1992,"Population, ages 7-12, total",SP.POP.0712.TO.UN,16473373
Nigeria,NGA,1991,"Population, ages 7-12, total",SP.POP.0712.TO.UN,15927151
Nigeria,NGA,1990,"Population, ages 7-12, total",SP.POP.0712.TO.UN,15389373
Nigeria,NGA,2015,"Population, ages 7-13, female",SP.POP.0713.FE.UN,15764359
Nigeria,NGA,2014,"Population, ages 7-13, female",SP.POP.0713.FE.UN,15520531
Nigeria,NGA,2013,"Population, ages 7-13, female",SP.POP.0713.FE.UN,15261520
Nigeria,NGA,2012,"Population, ages 7-13, female",SP.POP.0713.FE.UN,14992553
Nigeria,NGA,2011,"Population, ages 7-13, female",SP.POP.0713.FE.UN,14720594
Nigeria,NGA,2010,"Population, ages 7-13, female",SP.POP.0713.FE.UN,14450757
Nigeria,NGA,2009,"Population, ages 7-13, female",SP.POP.0713.FE.UN,14185311
Nigeria,NGA,2008,"Population, ages 7-13, female",SP.POP.0713.FE.UN,13923367
Nigeria,NGA,2007,"Population, ages 7-13, female",SP.POP.0713.FE.UN,13662973
Nigeria,NGA,2006,"Population, ages 7-13, female",SP.POP.0713.FE.UN,13400722
Nigeria,NGA,2005,"Population, ages 7-13, female",SP.POP.0713.FE.UN,13134171
Nigeria,NGA,2004,"Population, ages 7-13, female",SP.POP.0713.FE.UN,12862819
Nigeria,NGA,2003,"Population, ages 7-13, female",SP.POP.0713.FE.UN,12587776
Nigeria,NGA,2002,"Population, ages 7-13, female",SP.POP.0713.FE.UN,12310049
Nigeria,NGA,2001,"Population, ages 7-13, female",SP.POP.0713.FE.UN,12031158
Nigeria,NGA,2000,"Population, ages 7-13, female",SP.POP.0713.FE.UN,11752047
Nigeria,NGA,1999,"Population, ages 7-13, female",SP.POP.0713.FE.UN,11473856
Nigeria,NGA,1998,"Population, ages 7-13, female",SP.POP.0713.FE.UN,11195945
Nigeria,NGA,1997,"Population, ages 7-13, female",SP.POP.0713.FE.UN,10915428
Nigeria,NGA,1996,"Population, ages 7-13, female",SP.POP.0713.FE.UN,10628314
Nigeria,NGA,1995,"Population, ages 7-13, female",SP.POP.0713.FE.UN,10332169
Nigeria,NGA,1994,"Population, ages 7-13, female",SP.POP.0713.FE.UN,10026382
Nigeria,NGA,1993,"Population, ages 7-13, female",SP.POP.0713.FE.UN,9713258
Nigeria,NGA,1992,"Population, ages 7-13, female",SP.POP.0713.FE.UN,9396980
Nigeria,NGA,1991,"Population, ages 7-13, female",SP.POP.0713.FE.UN,9083312
Nigeria,NGA,1990,"Population, ages 7-13, female",SP.POP.0713.FE.UN,8776876
Nigeria,NGA,2015,"Population, ages 7-13, male",SP.POP.0713.MA.UN,16166491
Nigeria,NGA,2014,"Population, ages 7-13, male",SP.POP.0713.MA.UN,15920063
Nigeria,NGA,2013,"Population, ages 7-13, male",SP.POP.0713.MA.UN,15658131
Nigeria,NGA,2012,"Population, ages 7-13, male",SP.POP.0713.MA.UN,15385394
Nigeria,NGA,2011,"Population, ages 7-13, male",SP.POP.0713.MA.UN,15108175
Nigeria,NGA,2010,"Population, ages 7-13, male",SP.POP.0713.MA.UN,14831117
Nigeria,NGA,2009,"Population, ages 7-13, male",SP.POP.0713.MA.UN,14556318
Nigeria,NGA,2008,"Population, ages 7-13, male",SP.POP.0713.MA.UN,14282966
Nigeria,NGA,2007,"Population, ages 7-13, male",SP.POP.0713.MA.UN,14009224
Nigeria,NGA,2006,"Population, ages 7-13, male",SP.POP.0713.MA.UN,13731924
Nigeria,NGA,2005,"Population, ages 7-13, male",SP.POP.0713.MA.UN,13448851
Nigeria,NGA,2004,"Population, ages 7-13, male",SP.POP.0713.MA.UN,13159596
Nigeria,NGA,2003,"Population, ages 7-13, male",SP.POP.0713.MA.UN,12865380
Nigeria,NGA,2002,"Population, ages 7-13, male",SP.POP.0713.MA.UN,12567514
Nigeria,NGA,2001,"Population, ages 7-13, male",SP.POP.0713.MA.UN,12267879
Nigeria,NGA,2000,"Population, ages 7-13, male",SP.POP.0713.MA.UN,11967774
Nigeria,NGA,1999,"Population, ages 7-13, male",SP.POP.0713.MA.UN,11668490
Nigeria,NGA,1998,"Population, ages 7-13, male",SP.POP.0713.MA.UN,11369595
Nigeria,NGA,1997,"Population, ages 7-13, male",SP.POP.0713.MA.UN,11068647
Nigeria,NGA,1996,"Population, ages 7-13, male",SP.POP.0713.MA.UN,10762171
Nigeria,NGA,1995,"Population, ages 7-13, male",SP.POP.0713.MA.UN,10448138
Nigeria,NGA,1994,"Population, ages 7-13, male",SP.POP.0713.MA.UN,10126092
Nigeria,NGA,1993,"Population, ages 7-13, male",SP.POP.0713.MA.UN,9798361
Nigeria,NGA,1992,"Population, ages 7-13, male",SP.POP.0713.MA.UN,9469184
Nigeria,NGA,1991,"Population, ages 7-13, male",SP.POP.0713.MA.UN,9144321
Nigeria,NGA,1990,"Population, ages 7-13, male",SP.POP.0713.MA.UN,8828349
Nigeria,NGA,2015,"Population, ages 7-13, total",SP.POP.0713.TO.UN,31930850
Nigeria,NGA,2014,"Population, ages 7-13, total",SP.POP.0713.TO.UN,31440594
Nigeria,NGA,2013,"Population, ages 7-13, total",SP.POP.0713.TO.UN,30919651
Nigeria,NGA,2012,"Population, ages 7-13, total",SP.POP.0713.TO.UN,30377947
Nigeria,NGA,2011,"Population, ages 7-13, total",SP.POP.0713.TO.UN,29828769
Nigeria,NGA,2010,"Population, ages 7-13, total",SP.POP.0713.TO.UN,29281874
Nigeria,NGA,2009,"Population, ages 7-13, total",SP.POP.0713.TO.UN,28741629
Nigeria,NGA,2008,"Population, ages 7-13, total",SP.POP.0713.TO.UN,28206333
Nigeria,NGA,2007,"Population, ages 7-13, total",SP.POP.0713.TO.UN,27672197
Nigeria,NGA,2006,"Population, ages 7-13, total",SP.POP.0713.TO.UN,27132646
Nigeria,NGA,2005,"Population, ages 7-13, total",SP.POP.0713.TO.UN,26583022
Nigeria,NGA,2004,"Population, ages 7-13, total",SP.POP.0713.TO.UN,26022415
Nigeria,NGA,2003,"Population, ages 7-13, total",SP.POP.0713.TO.UN,25453156
Nigeria,NGA,2002,"Population, ages 7-13, total",SP.POP.0713.TO.UN,24877563
Nigeria,NGA,2001,"Population, ages 7-13, total",SP.POP.0713.TO.UN,24299037
Nigeria,NGA,2000,"Population, ages 7-13, total",SP.POP.0713.TO.UN,23719821
Nigeria,NGA,1999,"Population, ages 7-13, total",SP.POP.0713.TO.UN,23142346
Nigeria,NGA,1998,"Population, ages 7-13, total",SP.POP.0713.TO.UN,22565540
Nigeria,NGA,1997,"Population, ages 7-13, total",SP.POP.0713.TO.UN,21984075
Nigeria,NGA,1996,"Population, ages 7-13, total",SP.POP.0713.TO.UN,21390485
Nigeria,NGA,1995,"Population, ages 7-13, total",SP.POP.0713.TO.UN,20780307
Nigeria,NGA,1994,"Population, ages 7-13, total",SP.POP.0713.TO.UN,20152474
Nigeria,NGA,1993,"Population, ages 7-13, total",SP.POP.0713.TO.UN,19511619
Nigeria,NGA,1992,"Population, ages 7-13, total",SP.POP.0713.TO.UN,18866164
Nigeria,NGA,1991,"Population, ages 7-13, total",SP.POP.0713.TO.UN,18227633
Nigeria,NGA,1990,"Population, ages 7-13, total",SP.POP.0713.TO.UN,17605225
Nigeria,NGA,2015,"Population, ages 10-14, female",SP.POP.1014.FE.UN,10834304
Nigeria,NGA,2014,"Population, ages 10-14, female",SP.POP.1014.FE.UN,10642536
Nigeria,NGA,2013,"Population, ages 10-14, female",SP.POP.1014.FE.UN,10439960
Nigeria,NGA,2012,"Population, ages 10-14, female",SP.POP.1014.FE.UN,10232338
Nigeria,NGA,2011,"Population, ages 10-14, female",SP.POP.1014.FE.UN,10027400
Nigeria,NGA,2010,"Population, ages 10-14, female",SP.POP.1014.FE.UN,9830525
Nigeria,NGA,2009,"Population, ages 10-14, female",SP.POP.1014.FE.UN,9644507
Nigeria,NGA,2008,"Population, ages 10-14, female",SP.POP.1014.FE.UN,9467463
Nigeria,NGA,2007,"Population, ages 10-14, female",SP.POP.1014.FE.UN,9294352
Nigeria,NGA,2006,"Population, ages 10-14, female",SP.POP.1014.FE.UN,9117649
Nigeria,NGA,2005,"Population, ages 10-14, female",SP.POP.1014.FE.UN,8932052
Nigeria,NGA,2004,"Population, ages 10-14, female",SP.POP.1014.FE.UN,8735598
Nigeria,NGA,2003,"Population, ages 10-14, female",SP.POP.1014.FE.UN,8530396
Nigeria,NGA,2002,"Population, ages 10-14, female",SP.POP.1014.FE.UN,8320078
Nigeria,NGA,2001,"Population, ages 10-14, female",SP.POP.1014.FE.UN,8110090
Nigeria,NGA,2000,"Population, ages 10-14, female",SP.POP.1014.FE.UN,7904184
Nigeria,NGA,1999,"Population, ages 10-14, female",SP.POP.1014.FE.UN,7704563
Nigeria,NGA,1998,"Population, ages 10-14, female",SP.POP.1014.FE.UN,7509597
Nigeria,NGA,1997,"Population, ages 10-14, female",SP.POP.1014.FE.UN,7314711
Nigeria,NGA,1996,"Population, ages 10-14, female",SP.POP.1014.FE.UN,7113328
Nigeria,NGA,1995,"Population, ages 10-14, female",SP.POP.1014.FE.UN,6901287
Nigeria,NGA,1994,"Population, ages 10-14, female",SP.POP.1014.FE.UN,6676799
Nigeria,NGA,1993,"Population, ages 10-14, female",SP.POP.1014.FE.UN,6443092
Nigeria,NGA,1992,"Population, ages 10-14, female",SP.POP.1014.FE.UN,6207160
Nigeria,NGA,1991,"Population, ages 10-14, female",SP.POP.1014.FE.UN,5978729
Nigeria,NGA,1990,"Population, ages 10-14, female",SP.POP.1014.FE.UN,5764912
Nigeria,NGA,2015,"Population, ages 10-14, male",SP.POP.1014.MA.UN,11119395
Nigeria,NGA,2014,"Population, ages 10-14, male",SP.POP.1014.MA.UN,10925118
Nigeria,NGA,2013,"Population, ages 10-14, male",SP.POP.1014.MA.UN,10719045
Nigeria,NGA,2012,"Population, ages 10-14, male",SP.POP.1014.MA.UN,10506729
Nigeria,NGA,2011,"Population, ages 10-14, male",SP.POP.1014.MA.UN,10295705
Nigeria,NGA,2010,"Population, ages 10-14, male",SP.POP.1014.MA.UN,10091228
Nigeria,NGA,2009,"Population, ages 10-14, male",SP.POP.1014.MA.UN,9896019
Nigeria,NGA,2008,"Population, ages 10-14, male",SP.POP.1014.MA.UN,9708253
Nigeria,NGA,2007,"Population, ages 10-14, male",SP.POP.1014.MA.UN,9523089
Nigeria,NGA,2006,"Population, ages 10-14, male",SP.POP.1014.MA.UN,9333301
Nigeria,NGA,2005,"Population, ages 10-14, male",SP.POP.1014.MA.UN,9133851
Nigeria,NGA,2004,"Population, ages 10-14, male",SP.POP.1014.MA.UN,8922903
Nigeria,NGA,2003,"Population, ages 10-14, male",SP.POP.1014.MA.UN,8702673
Nigeria,NGA,2002,"Population, ages 10-14, male",SP.POP.1014.MA.UN,8477031
Nigeria,NGA,2001,"Population, ages 10-14, male",SP.POP.1014.MA.UN,8251689
Nigeria,NGA,2000,"Population, ages 10-14, male",SP.POP.1014.MA.UN,8030648
Nigeria,NGA,1999,"Population, ages 10-14, male",SP.POP.1014.MA.UN,7816204
Nigeria,NGA,1998,"Population, ages 10-14, male",SP.POP.1014.MA.UN,7606872
Nigeria,NGA,1997,"Population, ages 10-14, male",SP.POP.1014.MA.UN,7398420
Nigeria,NGA,1996,"Population, ages 10-14, male",SP.POP.1014.MA.UN,7184667
Nigeria,NGA,1995,"Population, ages 10-14, male",SP.POP.1014.MA.UN,6961733
Nigeria,NGA,1994,"Population, ages 10-14, male",SP.POP.1014.MA.UN,6727976
Nigeria,NGA,1993,"Population, ages 10-14, male",SP.POP.1014.MA.UN,6486554
Nigeria,NGA,1992,"Population, ages 10-14, male",SP.POP.1014.MA.UN,6244224
Nigeria,NGA,1991,"Population, ages 10-14, male",SP.POP.1014.MA.UN,6010348
Nigeria,NGA,1990,"Population, ages 10-14, male",SP.POP.1014.MA.UN,5791747
Nigeria,NGA,2015,"Population, ages 10-14, total",SP.POP.1014.TO.UN,21953699
Nigeria,NGA,2014,"Population, ages 10-14, total",SP.POP.1014.TO.UN,21567654
Nigeria,NGA,2013,"Population, ages 10-14, total",SP.POP.1014.TO.UN,21159005
Nigeria,NGA,2012,"Population, ages 10-14, total",SP.POP.1014.TO.UN,20739067
Nigeria,NGA,2011,"Population, ages 10-14, total",SP.POP.1014.TO.UN,20323105
Nigeria,NGA,2010,"Population, ages 10-14, total",SP.POP.1014.TO.UN,19921753
Nigeria,NGA,2009,"Population, ages 10-14, total",SP.POP.1014.TO.UN,19540526
Nigeria,NGA,2008,"Population, ages 10-14, total",SP.POP.1014.TO.UN,19175716
Nigeria,NGA,2007,"Population, ages 10-14, total",SP.POP.1014.TO.UN,18817441
Nigeria,NGA,2006,"Population, ages 10-14, total",SP.POP.1014.TO.UN,18450950
Nigeria,NGA,2005,"Population, ages 10-14, total",SP.POP.1014.TO.UN,18065903
Nigeria,NGA,2004,"Population, ages 10-14, total",SP.POP.1014.TO.UN,17658501
Nigeria,NGA,2003,"Population, ages 10-14, total",SP.POP.1014.TO.UN,17233069
Nigeria,NGA,2002,"Population, ages 10-14, total",SP.POP.1014.TO.UN,16797109
Nigeria,NGA,2001,"Population, ages 10-14, total",SP.POP.1014.TO.UN,16361779
Nigeria,NGA,2000,"Population, ages 10-14, total",SP.POP.1014.TO.UN,15934832
Nigeria,NGA,1999,"Population, ages 10-14, total",SP.POP.1014.TO.UN,15520767
Nigeria,NGA,1998,"Population, ages 10-14, total",SP.POP.1014.TO.UN,15116469
Nigeria,NGA,1997,"Population, ages 10-14, total",SP.POP.1014.TO.UN,14713131
Nigeria,NGA,1996,"Population, ages 10-14, total",SP.POP.1014.TO.UN,14297995
Nigeria,NGA,1995,"Population, ages 10-14, total",SP.POP.1014.TO.UN,13863020
Nigeria,NGA,1994,"Population, ages 10-14, total",SP.POP.1014.TO.UN,13404775
Nigeria,NGA,1993,"Population, ages 10-14, total",SP.POP.1014.TO.UN,12929646
Nigeria,NGA,1992,"Population, ages 10-14, total",SP.POP.1014.TO.UN,12451384
Nigeria,NGA,1991,"Population, ages 10-14, total",SP.POP.1014.TO.UN,11989077
Nigeria,NGA,1990,"Population, ages 10-14, total",SP.POP.1014.TO.UN,11556659
Nigeria,NGA,2015,"Population, ages 10-15, female",SP.POP.1015.FE.UN,12854962
Nigeria,NGA,2014,"Population, ages 10-15, female",SP.POP.1015.FE.UN,12625359
Nigeria,NGA,2013,"Population, ages 10-15, female",SP.POP.1015.FE.UN,12385687
Nigeria,NGA,2012,"Population, ages 10-15, female",SP.POP.1015.FE.UN,12141374
Nigeria,NGA,2011,"Population, ages 10-15, female",SP.POP.1015.FE.UN,11899587
Nigeria,NGA,2010,"Population, ages 10-15, female",SP.POP.1015.FE.UN,11665296
Nigeria,NGA,2009,"Population, ages 10-15, female",SP.POP.1015.FE.UN,11441199
Nigeria,NGA,2008,"Population, ages 10-15, female",SP.POP.1015.FE.UN,11225578
Nigeria,NGA,2007,"Population, ages 10-15, female",SP.POP.1015.FE.UN,11013545
Nigeria,NGA,2006,"Population, ages 10-15, female",SP.POP.1015.FE.UN,10797810
Nigeria,NGA,2005,"Population, ages 10-15, female",SP.POP.1015.FE.UN,10573216
Nigeria,NGA,2004,"Population, ages 10-15, female",SP.POP.1015.FE.UN,10337969
Nigeria,NGA,2003,"Population, ages 10-15, female",SP.POP.1015.FE.UN,10094059
Nigeria,NGA,2002,"Population, ages 10-15, female",SP.POP.1015.FE.UN,9844642
Nigeria,NGA,2001,"Population, ages 10-15, female",SP.POP.1015.FE.UN,9594510
Nigeria,NGA,2000,"Population, ages 10-15, female",SP.POP.1015.FE.UN,9347009
Nigeria,NGA,1999,"Population, ages 10-15, female",SP.POP.1015.FE.UN,9104217
Nigeria,NGA,1998,"Population, ages 10-15, female",SP.POP.1015.FE.UN,8864858
Nigeria,NGA,1997,"Population, ages 10-15, female",SP.POP.1015.FE.UN,8625029
Nigeria,NGA,1996,"Population, ages 10-15, female",SP.POP.1015.FE.UN,8379089
Nigeria,NGA,1995,"Population, ages 10-15, female",SP.POP.1015.FE.UN,8123615
Nigeria,NGA,1994,"Population, ages 10-15, female",SP.POP.1015.FE.UN,7857042
Nigeria,NGA,1993,"Population, ages 10-15, female",SP.POP.1015.FE.UN,7582604
Nigeria,NGA,1992,"Population, ages 10-15, female",SP.POP.1015.FE.UN,7307553
Nigeria,NGA,1991,"Population, ages 10-15, female",SP.POP.1015.FE.UN,7041840
Nigeria,NGA,1990,"Population, ages 10-15, female",SP.POP.1015.FE.UN,6792739
Nigeria,NGA,2015,"Population, ages 10-15, male",SP.POP.1015.MA.UN,13194507
Nigeria,NGA,2014,"Population, ages 10-15, male",SP.POP.1015.MA.UN,12961211
Nigeria,NGA,2013,"Population, ages 10-15, male",SP.POP.1015.MA.UN,12716549
Nigeria,NGA,2012,"Population, ages 10-15, male",SP.POP.1015.MA.UN,12465761
Nigeria,NGA,2011,"Population, ages 10-15, male",SP.POP.1015.MA.UN,12215851
Nigeria,NGA,2010,"Population, ages 10-15, male",SP.POP.1015.MA.UN,11971698
Nigeria,NGA,2009,"Population, ages 10-15, male",SP.POP.1015.MA.UN,11735943
Nigeria,NGA,2008,"Population, ages 10-15, male",SP.POP.1015.MA.UN,11506940
Nigeria,NGA,2007,"Population, ages 10-15, male",SP.POP.1015.MA.UN,11280035
Nigeria,NGA,2006,"Population, ages 10-15, male",SP.POP.1015.MA.UN,11048282
Nigeria,NGA,2005,"Population, ages 10-15, male",SP.POP.1015.MA.UN,10806831
Nigeria,NGA,2004,"Population, ages 10-15, male",SP.POP.1015.MA.UN,10554034
Nigeria,NGA,2003,"Population, ages 10-15, male",SP.POP.1015.MA.UN,10292022
Nigeria,NGA,2002,"Population, ages 10-15, male",SP.POP.1015.MA.UN,10024268
Nigeria,NGA,2001,"Population, ages 10-15, male",SP.POP.1015.MA.UN,9755919
Nigeria,NGA,2000,"Population, ages 10-15, male",SP.POP.1015.MA.UN,9490643
Nigeria,NGA,1999,"Population, ages 10-15, male",SP.POP.1015.MA.UN,9230633
Nigeria,NGA,1998,"Population, ages 10-15, male",SP.POP.1015.MA.UN,8974758
Nigeria,NGA,1997,"Population, ages 10-15, male",SP.POP.1015.MA.UN,8719468
Nigeria,NGA,1996,"Population, ages 10-15, male",SP.POP.1015.MA.UN,8459523
Nigeria,NGA,1995,"Population, ages 10-15, male",SP.POP.1015.MA.UN,8191769
Nigeria,NGA,1994,"Population, ages 10-15, male",SP.POP.1015.MA.UN,7914822
Nigeria,NGA,1993,"Population, ages 10-15, male",SP.POP.1015.MA.UN,7631831
Nigeria,NGA,1992,"Population, ages 10-15, male",SP.POP.1015.MA.UN,7349687
Nigeria,NGA,1991,"Population, ages 10-15, male",SP.POP.1015.MA.UN,7077814
Nigeria,NGA,1990,"Population, ages 10-15, male",SP.POP.1015.MA.UN,6823083
Nigeria,NGA,2015,"Population, ages 10-15, total",SP.POP.1015.TO.UN,26049469
Nigeria,NGA,2014,"Population, ages 10-15, total",SP.POP.1015.TO.UN,25586570
Nigeria,NGA,2013,"Population, ages 10-15, total",SP.POP.1015.TO.UN,25102236
Nigeria,NGA,2012,"Population, ages 10-15, total",SP.POP.1015.TO.UN,24607135
Nigeria,NGA,2011,"Population, ages 10-15, total",SP.POP.1015.TO.UN,24115438
Nigeria,NGA,2010,"Population, ages 10-15, total",SP.POP.1015.TO.UN,23636994
Nigeria,NGA,2009,"Population, ages 10-15, total",SP.POP.1015.TO.UN,23177142
Nigeria,NGA,2008,"Population, ages 10-15, total",SP.POP.1015.TO.UN,22732518
Nigeria,NGA,2007,"Population, ages 10-15, total",SP.POP.1015.TO.UN,22293580
